ticker,company_name,directorid,directorname,rolename,datestartrole,dateendrole,qualification,valid_start,valid_end,university,uniscoreavg
A,Agilent Technologies,37206.0,Ned Barnholt,Chairman/President/CEO,2002-11-21,2005-03-01 00:00:00.000000,BS,2002.0,2005.0,Stanford University,94.06923076923077
A,Agilent Technologies,598782.0,Mike McMullen,President/CEO,2015-03-18,2024-02-24 19:51:12.077660,Bachelor's Degree,2015.0,2024.0,University of Delaware,43.94615384615384
APD,Air Products and Chemicals,200446.0,John McGlade,President/CEO/Principal Executive Officer,2007-10-01,2008-04-01 00:00:00.000000,Attended,2007.0,2008.0,Indian Institute of Technology (Indian School of Mines) Dhanbad,25.516666666666666
APD,Air Products and Chemicals,46396.0,John Jones III,Chairman/President/CEO,2000-12-01,2006-10-01 00:00:00.000000,BS,2000.0,2006.0,AGH University of Science and Technology,17.925
APD,Air Products and Chemicals,34404.0,Hap Wagner,Chairman/CEO,1998-01-01,2000-12-01 00:00:00.000000,BS,1998.0,2000.0,Stanford University,94.06923076923077
APD,Air Products and Chemicals,34404.0,Hap Wagner,Chairman/President/CEO,1992-01-01,1998-01-01 00:00:00.000000,MBA,1992.0,1998.0,Harvard University,93.73076923076923
APD,Air Products and Chemicals,46396.0,John Jones III,Chairman/CEO,2006-10-01,2007-10-01 00:00:00.000000,BS,2006.0,2007.0,AGH University of Science and Technology,17.925
APD,Air Products and Chemicals,34404.0,Hap Wagner,Chairman/President/CEO,1992-01-01,1998-01-01 00:00:00.000000,Executive Program,1992.0,1998.0,Stanford University,94.06923076923077
APD,Air Products and Chemicals,200446.0,John McGlade,Chairman/President/CEO,2008-04-01,2014-07-01 00:00:00.000000,MBA,2008.0,2014.0,Lehigh University,29.95625
APD,Air Products and Chemicals,106557.0,Edward Donley,President/CEO,1973-01-01,1978-01-01 00:00:00.000000,Bachelor's Degree,1973.0,1978.0,KL University,24.75
APD,Air Products and Chemicals,34404.0,Hap Wagner,Chairman/President/CEO,1992-01-01,1998-01-01 00:00:00.000000,BS,1992.0,1998.0,Stanford University,94.06923076923077
APD,Air Products and Chemicals,200446.0,John McGlade,President/CEO/Principal Executive Officer,2007-10-01,2008-04-01 00:00:00.000000,MBA,2007.0,2008.0,Lehigh University,29.95625
APD,Air Products and Chemicals,106557.0,Edward Donley,President/CEO,1973-01-01,1978-01-01 00:00:00.000000,Advanced Management Program,1973.0,1978.0,Harvard University,93.73076923076923
APD,Air Products and Chemicals,106557.0,Edward Donley,Chairman/CEO,1978-01-01,1986-12-01 00:00:00.000000,Bachelor's Degree,1978.0,1986.0,KL University,24.75
APD,Air Products and Chemicals,34404.0,Hap Wagner,Chairman/CEO,1998-01-01,2000-12-01 00:00:00.000000,MBA,1998.0,2000.0,Harvard University,93.73076923076923
APD,Air Products and Chemicals,24391.0,Seifi Ghasemi,Chairman/President/CEO,2014-07-01,2024-02-24 19:51:12.077660,MS,2014.0,2024.0,Stanford University,94.06923076923077
APD,Air Products and Chemicals,34404.0,Hap Wagner,Chairman/CEO,1998-01-01,2000-12-01 00:00:00.000000,Executive Program,1998.0,2000.0,Stanford University,94.06923076923077
APD,Air Products and Chemicals,200446.0,John McGlade,Chairman/President/CEO,2008-04-01,2014-07-01 00:00:00.000000,Attended,2008.0,2014.0,Indian Institute of Technology (Indian School of Mines) Dhanbad,25.516666666666666
APD,Air Products and Chemicals,106557.0,Edward Donley,Chairman/CEO,1978-01-01,1986-12-01 00:00:00.000000,Advanced Management Program,1978.0,1986.0,Harvard University,93.73076923076923
APD,Air Products and Chemicals,200446.0,John McGlade,Chairman/President/CEO,2008-04-01,2014-07-01 00:00:00.000000,BS,2008.0,2014.0,Lehigh University,29.95625
APD,Air Products and Chemicals,200446.0,John McGlade,President/CEO/Principal Executive Officer,2007-10-01,2008-04-01 00:00:00.000000,BS,2007.0,2008.0,Lehigh University,29.95625
APD,Air Products and Chemicals,24391.0,Seifi Ghasemi,Chairman/President/CEO,2014-07-01,2024-02-24 19:51:12.077660,BS,2014.0,2024.0,Harbin Institute of Technology,33.725
ABNB,Airbnb,1337127.0,Brian Chesky,Chairman/President/CEO,2020-12-10,2024-02-24 19:51:12.077660,BFA (Bachelors of Fine Arts Program),2020.0,2024.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
AKAM,Akamai,205747.0,Paul Sagan,CEO,2010-09-01,2011-10-24 00:00:00.000000,BS,2010.0,2011.0,Northwestern University,80.92307692307692
AKAM,Akamai,183176.0,Doctor Tom Leighton,CEO,2013-01-01,2024-02-24 19:51:12.077660,PhD,2013.0,2024.0,Massachusetts Institute of Technology,93.44615384615385
AKAM,Akamai,205747.0,Paul Sagan,President/CEO/Principal Executive Officer,2005-04-01,2010-09-01 00:00:00.000000,BS,2005.0,2010.0,Northwestern University,80.92307692307692
AKAM,Akamai,25015.0,George Conrades,Chairman/CEO,1999-10-29,2005-04-01 00:00:00.000000,MS,1999.0,2005.0,AGH University of Science and Technology,17.925
AKAM,Akamai,183176.0,Doctor Tom Leighton,CEO,2013-01-01,2024-02-24 19:51:12.077660,BSE (summa cum laude),2013.0,2024.0,Princeton University,92.13846153846154
AKAM,Akamai,25015.0,George Conrades,Chairman/CEO,1999-10-29,2005-04-01 00:00:00.000000,MBA,1999.0,2005.0,AGH University of Science and Technology,17.925
AKAM,Akamai,205747.0,Paul Sagan,President/CEO,2011-10-24,2013-01-01 00:00:00.000000,BS,2011.0,2013.0,Northwestern University,80.92307692307692
AKAM,Akamai,25015.0,George Conrades,Chairman/CEO,1999-10-29,2005-04-01 00:00:00.000000,BA,1999.0,2005.0,AGH University of Science and Technology,17.925
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,President/CEO,2011-09-01,2011-11-02 00:00:00.000000,JD (magna Cum Laude),2011.0,2011.0,Aalborg University,44.83125
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,Chairman/President/CEO,2016-11-07,2020-04-20 00:00:00.000000,JD (magna Cum Laude),2016.0,2020.0,Aalborg University,44.83125
ALB,Albemarle Corporation,200034.0,Floyd Gottwald Jr,CEO,2001-03-28,2002-09-30 00:00:00.000000,Bachelor's Degree,2001.0,2002.0,"Birla Institute of Technology and Science, Pilani",19.93125
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,CEO,2012-03-01,2013-05-07 00:00:00.000000,BA (summa cum laude),2012.0,2013.0,Austral University of Chile,16.98125
ALB,Albemarle Corporation,200039.0,Mark Rohr,Chairman/President/CEO,2008-08-01,2010-03-15 00:00:00.000000,BS,2008.0,2010.0,Mississippi State University,27.525000000000002
ALB,Albemarle Corporation,326618.0,Jerry Masters Jr,Chairman/President/CEO,2020-04-20,2024-02-24 19:51:12.077660,MBA,2020.0,2024.0,New York University,75.78461538461539
ALB,Albemarle Corporation,200039.0,Mark Rohr,Chairman/CEO,2010-03-15,2011-09-01 00:00:00.000000,MBA,2010.0,2011.0,Northwestern University,80.92307692307692
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,President/CEO,2011-09-01,2011-11-02 00:00:00.000000,BA (summa cum laude),2011.0,2011.0,Austral University of Chile,16.98125
ALB,Albemarle Corporation,200039.0,Mark Rohr,President/CEO,2002-10-01,2008-08-01 00:00:00.000000,BS,2002.0,2008.0,Mississippi State University,27.525000000000002
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,Chairman/President/CEO,2016-11-07,2020-04-20 00:00:00.000000,BA (summa cum laude),2016.0,2020.0,Austral University of Chile,16.98125
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,President/CEO,2013-05-07,2016-11-07 00:00:00.000000,BA (summa cum laude),2013.0,2016.0,Austral University of Chile,16.98125
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,President/CEO,2013-05-07,2016-11-07 00:00:00.000000,JD (magna Cum Laude),2013.0,2016.0,Aalborg University,44.83125
ALB,Albemarle Corporation,200039.0,Mark Rohr,Chairman/CEO,2010-03-15,2011-09-01 00:00:00.000000,BS,2010.0,2011.0,Mississippi State University,27.525000000000002
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,President/CEO,2011-11-02,2012-03-01 00:00:00.000000,JD (magna Cum Laude),2011.0,2012.0,Aalborg University,44.83125
ALB,Albemarle Corporation,200039.0,Mark Rohr,Chairman/President/CEO,2008-08-01,2010-03-15 00:00:00.000000,MBA,2008.0,2010.0,Northwestern University,80.92307692307692
ALB,Albemarle Corporation,326618.0,Jerry Masters Jr,Chairman/President/CEO,2020-04-20,2024-02-24 19:51:12.077660,BSc,2020.0,2024.0,Georgia Institute of Technology,75.3
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,President/CEO,2011-11-02,2012-03-01 00:00:00.000000,BA (summa cum laude),2011.0,2012.0,Austral University of Chile,16.98125
ALB,Albemarle Corporation,200034.0,Floyd Gottwald Jr,Chairman/CEO,1994-03-01,2001-03-27 00:00:00.000000,Bachelor's Degree,1994.0,2001.0,"Birla Institute of Technology and Science, Pilani",19.93125
ALB,Albemarle Corporation,200034.0,Floyd Gottwald Jr,CEO,2001-03-28,2002-09-30 00:00:00.000000,MS,2001.0,2002.0,University of Brighton,26.325
ALB,Albemarle Corporation,200034.0,Floyd Gottwald Jr,Chairman/CEO,1994-03-01,2001-03-27 00:00:00.000000,MS,1994.0,2001.0,University of Brighton,26.325
ALB,Albemarle Corporation,200039.0,Mark Rohr,President/CEO,2002-10-01,2008-08-01 00:00:00.000000,MBA,2002.0,2008.0,Northwestern University,80.92307692307692
ALB,Albemarle Corporation,487275.0,Luke Kissam IV,CEO,2012-03-01,2013-05-07 00:00:00.000000,JD (magna Cum Laude),2012.0,2013.0,Aalborg University,44.83125
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,Chairman/CEO,2007-05-23,2009-02-17 00:00:00.000000,CPA,2007.0,2009.0,American University,34.95
ARE,Alexandria Real Estate Equities,1085007.0,Steve Richardson,Co-CEO,2018-04-23,2022-07-31 00:00:00.000000,BA,2018.0,2022.0,Boston College,48.09615384615385
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,CEO/Secretary,1997-03-01,1997-04-01 00:00:00.000000,Bachelor's Degree,1997.0,1997.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,Chairman/CEO,2009-02-17,2018-04-22 00:00:00.000000,CPA,2009.0,2018.0,American University,34.95
ARE,Alexandria Real Estate Equities,640756.0,John Beck,Chairman/CEO,2013-06-11,2014-06-11 00:00:00.000000,BEng,2013.0,2014.0,McGill University,73.0
ARE,Alexandria Real Estate Equities,1011374.0,Peter Moglia,CEO/Chief Investment Officer,2023-09-15,2024-02-24 19:51:12.077660,BA,2023.0,2024.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,Chairman/CEO,2007-05-23,2009-02-17 00:00:00.000000,Bachelor's Degree,2007.0,2009.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,640800.0,Teri McKibbon,President/CEO,2014-06-11,2016-12-01 00:00:00.000000,Certified,2014.0,2016.0,,
ARE,Alexandria Real Estate Equities,1206037.0,Jean-Louis Servranckx,President/CEO,2018-09-04,2019-06-04 00:00:00.000000,MBA,2018.0,2019.0,AGH University of Science and Technology,17.925
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,Chairman/CEO,2007-05-23,2009-02-17 00:00:00.000000,JD,2007.0,2009.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,640756.0,John Beck,President/CEO,2016-12-01,2018-09-04 00:00:00.000000,BEng,2016.0,2018.0,McGill University,73.0
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,Chairman/CEO,2009-02-17,2018-04-22 00:00:00.000000,JD,2009.0,2018.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,182960.0,Doctor Jerry Sudarsky,Chairman/CEO,1994-10-27,1997-03-01 00:00:00.000000,BS,1994.0,1997.0,Hong Kong Polytechnic University,50.72222222222222
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,CEO,1997-04-01,2007-05-23 00:00:00.000000,JD,1997.0,2007.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,182960.0,Doctor Jerry Sudarsky,Chairman/CEO,1994-10-27,1997-03-01 00:00:00.000000,Attended,1994.0,1997.0,University of Iowa,45.79230769230769
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,Chairman/CEO,2009-02-17,2018-04-22 00:00:00.000000,Bachelor's Degree,2009.0,2018.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,1206037.0,Jean-Louis Servranckx,President/CEO,2018-09-04,2019-06-04 00:00:00.000000,Graduated,2018.0,2019.0,Mines ParisTech,44.875
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,CEO,1997-04-01,2007-05-23 00:00:00.000000,Bachelor's Degree,1997.0,2007.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,CEO,1997-04-01,2007-05-23 00:00:00.000000,CPA,1997.0,2007.0,American University,34.95
ARE,Alexandria Real Estate Equities,1011374.0,Peter Moglia,Co-CEO/Chief Investment Officer,2018-04-23,2018-05-22 00:00:00.000000,BA,2018.0,2018.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,640756.0,John Beck,Chairman/CEO,1983-02-14,2011-01-31 00:00:00.000000,BEng,1983.0,2011.0,McGill University,73.0
ARE,Alexandria Real Estate Equities,1206037.0,Jean-Louis Servranckx,President/CEO,2019-06-04,2024-02-24 19:51:12.077660,Graduated,2019.0,2024.0,Mines ParisTech,44.875
ARE,Alexandria Real Estate Equities,1011374.0,Peter Moglia,CEO/Co-Chief Investment Officer,2022-07-31,2023-09-15 00:00:00.000000,BA,2022.0,2023.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,1011374.0,Peter Moglia,Co-CEO/Co-Chief Investment Officer,2018-05-22,2022-07-31 00:00:00.000000,BA,2018.0,2022.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,640756.0,John Beck,Chairman/President/CEO,2011-01-31,2013-06-11 00:00:00.000000,BEng,2011.0,2013.0,McGill University,73.0
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,CEO/Secretary,1997-03-01,1997-04-01 00:00:00.000000,JD,1997.0,1997.0,"University of California, Los Angeles",86.56923076923077
ARE,Alexandria Real Estate Equities,1085007.0,Steve Richardson,Co-CEO,2018-04-23,2022-07-31 00:00:00.000000,MBA,2018.0,2022.0,Aalborg University,44.83125
ARE,Alexandria Real Estate Equities,640800.0,Teri McKibbon,President/CEO,2014-06-11,2016-12-01 00:00:00.000000,Attended,2014.0,2016.0,Carleton University,30.5875
ARE,Alexandria Real Estate Equities,1206037.0,Jean-Louis Servranckx,President/CEO,2019-06-04,2024-02-24 19:51:12.077660,MBA,2019.0,2024.0,AGH University of Science and Technology,17.925
ARE,Alexandria Real Estate Equities,182964.0,Joel Marcus,CEO/Secretary,1997-03-01,1997-04-01 00:00:00.000000,CPA,1997.0,1997.0,American University,34.95
ALGN,Align Technology,32461.0,Joe Hogan,President/CEO,2015-06-01,2024-02-24 19:51:12.077660,BS,2015.0,2024.0,Government College University Faisalabad,34.4
ALGN,Align Technology,32461.0,Joe Hogan,President/CEO,2015-06-01,2024-02-24 19:51:12.077660,MBA,2015.0,2024.0,AGH University of Science and Technology,17.925
ALGN,Align Technology,182338.0,Tom Prescott,President/CEO,2002-03-27,2015-06-01 00:00:00.000000,Executive MBA,2002.0,2015.0,Northwestern University,80.92307692307692
ALGN,Align Technology,182338.0,Tom Prescott,President/CEO,2002-03-27,2015-06-01 00:00:00.000000,BS,2002.0,2015.0,Arizona State University (Tempe),53.861538461538466
ALLE,Allegion,322696.0,Dave Petratis,Chairman/President/CEO,2013-11-18,2022-07-11 00:00:00.000000,AA,2013.0,2022.0,Boston College,48.09615384615385
ALLE,Allegion,322696.0,Dave Petratis,Chairman/President/CEO,2013-11-18,2022-07-11 00:00:00.000000,MBA,2013.0,2022.0,AGH University of Science and Technology,17.925
ALLE,Allegion,1658940.0,John Stone,President/CEO,2022-07-11,2024-02-24 19:51:12.077660,MBA,2022.0,2024.0,Harvard University,93.73076923076923
ALLE,Allegion,1658940.0,John Stone,President/CEO,2022-07-11,2024-02-24 19:51:12.077660,BASc,2022.0,2024.0,National United University,15.4
ALLE,Allegion,322696.0,Dave Petratis,Chairman/President/CEO,2013-11-18,2022-07-11 00:00:00.000000,BA,2013.0,2022.0,Aalborg University,44.83125
LNT,Alliant Energy,896820.0,John Larsen,Chair/President/CEO,2019-07-01,2023-02-27 00:00:00.000000,Executive Course,2019.0,2023.0,Northwestern University,80.92307692307692
LNT,Alliant Energy,160028.0,Bill Harvey,Chairman/CEO,2011-02-09,2012-03-31 00:00:00.000000,BA,2011.0,2012.0,University of Wisconsin-Madison,71.97500000000001
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/President/CEO,2012-04-01,2018-01-01 00:00:00.000000,BA,2012.0,2018.0,Government College University Faisalabad,34.4
LNT,Alliant Energy,11003.0,Erroll Davis Jr,Chairman/CEO,2004-01-01,2005-07-01 00:00:00.000000,BS,2004.0,2005.0,Carnegie Mellon University,80.11538461538461
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/President/CEO,2012-04-01,2018-01-01 00:00:00.000000,PEng,2012.0,2018.0,American University of Beirut,35.66875
LNT,Alliant Energy,896820.0,John Larsen,Chair/President/CEO,2019-07-01,2023-02-27 00:00:00.000000,BS,2019.0,2023.0,Aalborg University,44.83125
LNT,Alliant Energy,160028.0,Bill Harvey,Chairman/President/CEO,2006-02-07,2011-02-09 00:00:00.000000,BA,2006.0,2011.0,University of Wisconsin-Madison,71.97500000000001
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/President/CEO,2012-04-01,2018-01-01 00:00:00.000000,BS,2012.0,2018.0,Government College University Faisalabad,34.4
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/CEO,2018-01-01,2019-07-01 00:00:00.000000,Registered Professional Engineer,2018.0,2019.0,American University of Beirut,35.66875
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/CEO,2018-01-01,2019-07-01 00:00:00.000000,BA,2018.0,2019.0,Government College University Faisalabad,34.4
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/President/CEO,2012-04-01,2018-01-01 00:00:00.000000,Registered Professional Engineer,2012.0,2018.0,American University of Beirut,35.66875
LNT,Alliant Energy,11003.0,Erroll Davis Jr,Chairman/CEO,2004-01-01,2005-07-01 00:00:00.000000,MBA,2004.0,2005.0,AGH University of Science and Technology,17.925
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/President/CEO,2012-04-01,2018-01-01 00:00:00.000000,MBA,2012.0,2018.0,AGH University of Science and Technology,17.925
LNT,Alliant Energy,1120761.0,Lisa Barton,President/CEO,2024-01-01,2024-02-24 19:51:12.077660,Fellow,2024.0,2024.0,"International Institute of Information Technology, Hyderabad",37.8
LNT,Alliant Energy,896820.0,John Larsen,Chair/CEO,2023-02-27,2024-01-01 00:00:00.000000,BS,2023.0,2024.0,Aalborg University,44.83125
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/President/CEO,2012-04-01,2018-01-01 00:00:00.000000,Six Sigma Green Belt (SSGB),2012.0,2018.0,Florida International University,33.825
LNT,Alliant Energy,1120761.0,Lisa Barton,President/CEO,2024-01-01,2024-02-24 19:51:12.077660,JD,2024.0,2024.0,Aalborg University,44.83125
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/CEO,2018-01-01,2019-07-01 00:00:00.000000,BS,2018.0,2019.0,Government College University Faisalabad,34.4
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/CEO,2018-01-01,2019-07-01 00:00:00.000000,Six Sigma Green Belt (SSGB),2018.0,2019.0,Florida International University,33.825
LNT,Alliant Energy,160028.0,Bill Harvey,Chairman/President/CEO,2006-02-07,2011-02-09 00:00:00.000000,JD,2006.0,2011.0,University of Wisconsin-Madison,71.97500000000001
LNT,Alliant Energy,11003.0,Erroll Davis Jr,President/CEO,1998-04-21,2000-04-01 00:00:00.000000,MBA,1998.0,2000.0,AGH University of Science and Technology,17.925
LNT,Alliant Energy,491611.0,Pat Kampling,Chairwoman/CEO,2018-01-01,2019-07-01 00:00:00.000000,MBA,2018.0,2019.0,AGH University of Science and Technology,17.925
LNT,Alliant Energy,1120761.0,Lisa Barton,President/CEO,2024-01-01,2024-02-24 19:51:12.077660,BS,2024.0,2024.0,Worcester Polytechnic Institute,33.410000000000004
LNT,Alliant Energy,11003.0,Erroll Davis Jr,President/CEO,1998-04-21,2000-04-01 00:00:00.000000,BS,1998.0,2000.0,Carnegie Mellon University,80.11538461538461
LNT,Alliant Energy,160028.0,Bill Harvey,Chairman/CEO,2011-02-09,2012-03-31 00:00:00.000000,JD,2011.0,2012.0,University of Wisconsin-Madison,71.97500000000001
LNT,Alliant Energy,11003.0,Erroll Davis Jr,Chairman/President/CEO,2000-04-01,2004-01-01 00:00:00.000000,BS,2000.0,2004.0,Carnegie Mellon University,80.11538461538461
LNT,Alliant Energy,11003.0,Erroll Davis Jr,Chairman/President/CEO,2000-04-01,2004-01-01 00:00:00.000000,MBA,2000.0,2004.0,AGH University of Science and Technology,17.925
LNT,Alliant Energy,1120761.0,Lisa Barton,President/CEO,2024-01-01,2024-02-24 19:51:12.077660,Completed,2024.0,2024.0,Massachusetts Institute of Technology,93.44615384615385
LNT,Alliant Energy,160028.0,Bill Harvey,President/CEO,2005-07-01,2006-02-07 00:00:00.000000,BA,2005.0,2006.0,University of Wisconsin-Madison,71.97500000000001
LNT,Alliant Energy,1120761.0,Lisa Barton,President/CEO,2024-01-01,2024-02-24 19:51:12.077660,Executive Program,2024.0,2024.0,AGH University of Science and Technology,17.925
