ticker,uniscoreavg,bachelors,masters,mba,phd,internal_promotion,tenure,founder,is_co_ceo,female_pct,diversity_board,shannon,spindex,num_committees,dirs,over75_pct,num_meetings,avg_meetings,roachange
BHE,35.34131054131054,True,True,False,False,False,5.0,False,False,0.2222222222222222,True,0.3488320958430319,S&P 600,5.0,20.0,1.0,9.0,1.8,Stable
BHF,40.0,True,False,False,False,False,7.0,False,False,0.4444444444444444,False,0.6837389058487535,S&P 400,7.0,13.0,1.0,9.0,1.2857142857142858,Slight Decrease
BHLB,20.0375,True,False,True,False,False,3.0,False,False,0.3333333333333333,False,0.8675632284814612,S&P 600,10.0,41.0,1.0,12.0,1.2,Stable
BIG,28.604761904761904,True,False,True,False,False,6.0,False,False,0.6,False,0.639031859650177,S&P 600,12.0,26.0,1.0,10.0,0.8333333333333334,Moderate Decrease
BIIB,34.93,True,True,False,False,False,2.0,False,False,0.2,False,1.0888999753452238,S&P 500,8.0,23.0,1.0,10.0,1.25,Slight Decrease
BIO,11.35,True,False,False,False,True,12.0,False,False,0.3333333333333333,False,0.8675632284814612,S&P 500,3.0,11.0,1.0,6.0,2.0,Stable
BJ,34.825,True,False,False,False,True,1.0,False,False,0.25,False,0.7356219397587946,S&P 400,10.0,34.0,1.0,8.0,0.8,Stable
BJRI,34.150000000000006,True,True,False,False,True,2.0,False,True,0.2727272727272727,False,0.8855741515766717,S&P 600,4.0,19.0,1.0,11.0,2.75,Moderate Increase
BK,,False,False,False,False,False,2.0,False,False,0.3636363636363636,False,1.0335620542068176,S&P 500,16.0,44.0,1.0,11.0,0.6875,Stable
BKE,38.21111111111111,True,False,False,False,True,27.0,False,False,0.3076923076923077,False,0.6870920273799715,S&P 600,5.0,17.0,1.0,13.0,2.6,Moderate Decrease
BKH,38.33055555555555,True,False,False,True,True,5.0,False,False,0.3,False,0.639031859650177,S&P 400,5.0,29.0,1.0,10.0,2.0,Stable
BKNG,50.06071428571429,True,False,False,True,True,0.0,False,True,0.3636363636363636,False,1.294545165844896,S&P 500,6.0,26.0,1.0,11.0,1.8333333333333333,Moderate Increase
BKR,54.27777777777778,True,False,False,False,False,7.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 500,12.0,48.0,1.0,9.0,0.75,Moderate Increase
BKU,54.64357142857142,True,False,True,False,True,5.0,False,False,0.4,False,1.0888999753452238,S&P 600,6.0,19.0,1.0,10.0,1.6666666666666667,Slight Decrease
BLD,25.65,True,False,True,False,True,3.0,False,False,0.375,False,0.7356219397587946,S&P 400,6.0,23.0,1.0,8.0,1.3333333333333333,Stable
BLDR,69.3,True,False,False,False,True,0.0,False,False,0.1,False,0.5004024235381879,S&P 500,4.0,16.0,1.0,10.0,2.5,Significant Decrease
BLFS,19.725,True,False,True,False,True,1.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 600,4.0,11.0,1.0,7.0,1.75,Moderate Decrease
BLK,50.88076923076923,True,False,False,False,False,1.0,False,True,0.3125,True,0.6885673693022826,S&P 500,8.0,39.0,1.0,16.0,2.0,Stable
BLKB,22.61,True,False,True,True,False,9.0,False,False,0.375,False,0.5623351446188083,S&P 400,5.0,19.0,1.0,8.0,1.6,Moderate Increase
BLMN,33.05,True,False,True,False,True,5.0,False,False,0.3,False,0.3250829733914482,S&P 600,4.0,20.0,1.0,10.0,2.5,Slight Increase
BMI,53.76068376068376,True,False,True,False,True,4.0,False,False,0.3333333333333333,True,0.6837389058487535,S&P 600,8.0,19.0,1.0,9.0,1.125,Stable
BMY,83.27857142857142,True,True,False,True,True,1.0,False,False,0.3636363636363636,False,1.0335620542068176,S&P 500,6.0,37.0,1.0,11.0,1.8333333333333333,Slight Decrease
BOH,75.23571428571428,True,True,True,False,True,14.0,False,False,0.3571428571428571,False,1.0346012329101812,S&P 600,9.0,29.0,1.0,14.0,1.5555555555555556,Slight Decrease
BOOM,66.33571428571429,True,False,True,False,True,0.0,False,True,0.1666666666666666,False,0.4505612088663046,S&P 600,7.0,20.0,1.0,6.0,0.8571428571428571,Moderate Increase
BOOT,80.12857142857143,True,False,False,False,False,10.0,False,False,0.375,False,0.7356219397587946,S&P 600,5.0,17.0,1.0,8.0,1.6,Moderate Decrease
BR,,False,False,False,False,False,0.0,False,False,0.3636363636363636,False,0.8599672810355049,S&P 500,6.0,27.0,1.0,11.0,1.8333333333333333,Moderate Increase
BRBR,66.42142857142858,True,True,True,False,False,5.0,False,False,0.5,False,0.4505612088663046,S&P 400,4.0,6.0,1.0,6.0,1.5,Moderate Increase
BRKL,48.55,True,False,True,False,True,3.0,False,False,0.2,False,0.857174043642079,S&P 600,9.0,24.0,1.0,15.0,1.6666666666666667,Slight Decrease
BRKR,93.9357142857143,True,True,False,True,False,21.0,False,False,0.3,False,0.3250829733914482,S&P 400,5.0,20.0,1.0,10.0,2.0,Stable
BRO,39.888532763532766,True,True,False,False,True,0.0,False,False,0.1666666666666666,False,0.2868359830561607,S&P 500,4.0,14.0,1.0,12.0,3.0,Stable
BRX,27.944444444444443,True,False,False,True,False,1.0,False,False,0.375,False,0.3767701612564367,S&P 400,3.0,13.0,1.0,8.0,2.6666666666666665,Moderate Increase
BSX,45.64381868131868,True,False,True,False,True,8.0,False,False,0.2222222222222222,False,0.6837389058487535,S&P 500,10.0,43.0,1.0,9.0,0.9,Stable
BURL,90.74642857142857,True,False,True,False,False,5.0,False,False,0.3,False,0.9404479886553264,S&P 400,3.0,13.0,1.0,10.0,3.3333333333333335,Moderate Increase
BWA,55.83047619047619,True,True,True,False,True,6.0,False,False,0.375,False,1.073542846408523,S&P 500,6.0,29.0,1.0,8.0,1.3333333333333333,Stable
BWXT,46.99074074074074,True,False,False,False,True,7.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 400,4.0,19.0,1.0,9.0,2.25,Slight Decrease
BYD,45.24285714285715,True,True,False,False,True,4.0,False,False,0.25,True,0.7356219397587946,S&P 400,10.0,24.0,1.0,8.0,0.8,Slight Increase
C,76.33571428571429,True,False,False,False,False,2.0,False,True,0.5384615384615384,True,0.2711893730418441,S&P 500,23.0,60.0,1.0,13.0,0.5652173913043478,Stable
CABO,56.838095238095235,True,True,False,False,True,7.0,False,False,0.625,False,0.3767701612564367,S&P 400,5.0,13.0,1.0,8.0,1.6,Slight Increase
CACI,36.11833333333333,True,False,True,False,True,5.0,False,False,0.2727272727272727,False,0.4741393130578373,S&P 400,16.0,34.0,1.0,11.0,0.6875,Significant Increase
CADE,52.00192307692308,True,False,False,False,False,2.0,False,False,0.3333333333333333,False,0.8033149761408755,S&P 400,18.0,57.0,1.0,15.0,0.8333333333333334,Slight Decrease
CAG,66.91620879120879,True,False,True,False,False,0.0,False,False,0.3636363636363636,False,1.0335620542068176,S&P 500,10.0,37.0,1.0,11.0,1.1,Slight Increase
CAH,70.11428571428571,True,False,True,False,True,2.0,False,False,0.5454545454545454,True,0.7595473914748635,S&P 500,11.0,45.0,1.0,11.0,1.0,Slight Increase
CAKE,34.11666666666667,True,False,False,False,True,22.0,False,False,0.3,False,0.3250829733914482,S&P 600,5.0,17.0,1.0,10.0,2.0,Slight Increase
CAL,,False,False,False,False,True,1.0,False,False,0.5454545454545454,False,0.6001660731596457,S&P 600,13.0,43.0,1.0,11.0,0.8461538461538461,Slight Decrease
CALM,29.22142857142857,True,False,False,False,True,1.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 600,5.0,16.0,1.0,7.0,1.4,Significant Increase
CALX,34.8,True,False,False,False,True,2.0,False,False,0.375,False,0.3767701612564367,S&P 400,5.0,14.0,1.0,8.0,1.6,Slight Decrease
CAR,41.77,True,False,False,False,True,0.0,False,False,0.3333333333333333,False,1.0114042647073518,S&P 400,8.0,33.0,1.0,6.0,0.75,Moderate Decrease
CARA,50.06964285714285,True,False,True,False,True,3.0,False,False,0.3333333333333333,False,0.0,S&P 600,4.0,17.0,1.0,6.0,1.5,Significant Decrease
CARG,58.832142857142856,True,False,True,False,True,3.0,False,False,0.1666666666666666,False,0.4505612088663046,S&P 600,2.0,10.0,1.0,6.0,3.0,Moderate Decrease
CARR,69.73518518518519,True,False,True,True,False,3.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 500,4.0,9.0,1.0,9.0,2.25,Slight Increase
CARS,35.65,True,False,False,False,False,2.0,False,False,0.2727272727272727,False,0.7595473914748635,S&P 600,6.0,22.0,1.0,11.0,1.8333333333333333,Slight Decrease
CASH,40.5125,True,False,True,False,True,3.0,False,False,0.375,False,0.3767701612564367,S&P 600,7.0,17.0,1.0,8.0,1.1428571428571428,Slight Increase
CASY,25.708333333333332,True,False,True,False,False,1.0,False,False,0.4,False,0.9404479886553264,S&P 400,7.0,25.0,1.0,10.0,1.4285714285714286,Stable
CAT,25.225,True,False,False,False,True,1.0,False,False,0.3636363636363636,True,0.4741393130578373,S&P 500,10.0,30.0,1.0,11.0,1.1,Moderate Increase
CATY,86.82142857142857,True,False,False,False,True,4.0,False,False,0.25,False,0.5660857389596289,S&P 600,11.0,19.0,1.0,12.0,1.0909090909090908,Stable
CB,,False,False,False,False,True,4.0,False,False,0.3076923076923077,False,0.0,S&P 500,8.0,39.0,1.0,13.0,1.625,Slight Decrease
CBOE,45.7452380952381,True,True,False,False,True,1.0,False,False,0.25,False,0.7214636866925115,S&P 500,8.0,35.0,1.0,12.0,1.5,Slight Increase
CBRE,67.71428571428572,True,False,True,False,True,1.0,False,False,0.2727272727272727,False,1.0335620542068176,S&P 500,6.0,26.0,1.0,11.0,1.8333333333333333,Slight Decrease
CBRL,16.883333333333336,True,False,False,False,False,0.0,False,False,0.5,False,0.8018185525433373,S&P 600,7.0,30.0,1.0,10.0,1.4285714285714286,Slight Decrease
CBSH,83.64761904761905,True,True,True,False,True,6.0,False,False,0.3076923076923077,False,0.4293230219306162,S&P 400,6.0,22.0,0.0,13.0,2.1666666666666665,Stable
CBT,64.83571428571429,True,False,True,False,True,8.0,False,False,0.2727272727272727,True,0.8855741515766717,S&P 400,7.0,30.0,1.0,11.0,1.5714285714285714,Slight Decrease
CBU,30.450000000000003,True,False,True,False,True,0.0,False,False,0.25,False,0.2868359830561607,S&P 600,11.0,30.0,1.0,12.0,1.0909090909090908,Slight Decrease
CC,,False,False,False,False,True,0.0,False,False,0.4444444444444444,False,0.6365141682948128,S&P 400,5.0,17.0,1.0,9.0,1.8,Moderate Decrease
CCI,52.13035714285714,True,True,False,False,True,0.0,False,False,0.3,False,0.9433483923290392,S&P 500,7.0,29.0,1.0,10.0,1.4285714285714286,Slight Decrease
CCK,,False,False,False,False,True,2.0,False,False,0.2307692307692307,False,0.2711893730418441,S&P 400,6.0,28.0,1.0,13.0,2.1666666666666665,Stable
CCOI,60.17857142857143,True,False,False,True,False,25.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 600,4.0,17.0,1.0,9.0,2.25,Significant Decrease
CCRN,46.21111111111111,True,False,False,False,True,2.0,False,False,0.25,False,0.9002560512685369,S&P 600,4.0,14.0,1.0,8.0,2.0,Significant Decrease
CCS,42.24761904761905,True,True,False,True,False,10.0,False,True,0.1666666666666666,False,0.4505612088663046,S&P 600,3.0,5.0,1.0,6.0,2.0,Significant Decrease
CCSI,48.55,True,False,False,False,False,2.0,False,False,0.3333333333333333,False,0.6365141682948128,S&P 600,4.0,6.0,1.0,6.0,1.5,Moderate Increase
CDMO,43.06111111111111,True,False,True,False,False,4.0,False,False,0.4285714285714285,False,0.410116318288409,S&P 600,4.0,13.0,1.0,7.0,1.75,Slight Decrease
CDNS,63.28142857142856,True,True,False,True,True,3.0,False,False,0.3,False,0.8979457248567798,S&P 500,8.0,19.0,1.0,10.0,1.25,Slight Decrease
CDP,66.99478021978021,True,False,True,False,True,8.0,False,False,0.3,False,0.5004024235381879,S&P 400,5.0,18.0,1.0,10.0,2.0,Moderate Increase
CDW,69.81964285714287,True,True,False,True,True,1.0,False,False,0.4,False,0.8979457248567798,S&P 500,4.0,17.0,1.0,10.0,2.5,Slight Decrease
CE,44.746428571428574,True,False,False,False,True,1.0,False,True,0.5,False,0.3250829733914482,S&P 500,7.0,35.0,1.0,10.0,1.4285714285714286,Significant Decrease
CEG,25.429166666666667,True,False,False,False,False,2.0,False,False,0.3,True,1.2275294114572126,S&P 500,12.0,35.0,1.0,10.0,0.8333333333333334,Slight Decrease
CEIX,16.45,True,False,False,False,False,7.0,False,False,0.3333333333333333,False,0.8675632284814612,S&P 600,4.0,9.0,1.0,6.0,1.5,Moderate Increase
CELH,41.78333333333333,True,True,False,False,False,1.0,False,False,0.3333333333333333,False,0.8486855577264172,S&P 400,6.0,13.0,1.0,9.0,1.5,Moderate Increase
CENT,64.83571428571429,True,False,True,False,True,1.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 600,8.0,19.0,1.0,11.0,1.375,Significant Increase
CENX,86.89642857142857,True,False,False,True,True,3.0,False,False,0.2857142857142857,True,0.410116318288409,S&P 600,5.0,22.0,1.0,7.0,1.4,Moderate Decrease
CERT,91.8625,True,False,True,True,False,4.0,False,False,0.3333333333333333,False,0.0,S&P 600,3.0,13.0,1.0,9.0,3.0,Stable
CEVA,58.63906593406594,True,True,True,False,False,1.0,False,False,0.4285714285714285,False,0.410116318288409,S&P 600,4.0,9.0,1.0,7.0,1.75,Moderate Decrease
CF,51.832142857142856,True,False,True,False,True,0.0,False,False,0.2727272727272727,True,0.8855741515766717,S&P 500,13.0,52.0,1.0,11.0,0.8461538461538461,Significant Decrease
CFFN,43.01875,True,False,True,False,True,15.0,False,False,0.125,False,0.3767701612564367,S&P 600,5.0,15.0,1.0,8.0,1.6,Slight Decrease
CFG,44.11130952380952,True,True,True,False,False,10.0,False,False,0.3076923076923077,False,0.5359610497090694,S&P 500,6.0,20.0,1.0,13.0,2.1666666666666665,Slight Decrease
CFR,52.00192307692308,True,True,False,False,True,8.0,False,False,0.1538461538461538,False,0.8305178252872478,S&P 400,7.0,32.0,1.0,13.0,1.8571428571428572,Stable
CGNX,43.24107142857142,True,False,True,False,True,13.0,False,False,0.2857142857142857,True,1.277034259466139,S&P 400,5.0,15.0,1.0,7.0,1.4,Moderate Decrease
CHCO,43.939682539682536,True,True,False,True,True,19.0,False,False,0.1666666666666666,False,0.2868359830561607,S&P 600,10.0,34.0,0.0,12.0,1.2,Stable
CHD,33.05,True,True,False,False,True,5.0,False,False,0.3,False,0.639031859650177,S&P 500,8.0,30.0,1.0,10.0,1.25,Stable
CHDN,88.30000000000001,True,False,False,True,True,10.0,False,False,0.2222222222222222,False,0.5297061990576545,S&P 400,5.0,22.0,1.0,9.0,1.8,Slight Decrease
CHE,63.06904761904762,True,False,False,True,True,23.0,False,False,0.2,False,0.3250829733914482,S&P 400,3.0,14.0,1.0,10.0,3.3333333333333335,Moderate Decrease
CHEF,16.2,True,False,False,False,False,13.0,False,False,0.2,False,0.8018185525433373,S&P 600,5.0,17.0,1.0,10.0,2.0,Moderate Increase
CHH,81.65,True,False,True,False,True,7.0,False,False,0.2727272727272727,True,0.7595473914748635,S&P 400,9.0,18.0,1.0,11.0,1.2222222222222223,Moderate Decrease
CHK,51.52337662337662,True,False,True,False,False,0.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 400,4.0,6.0,1.0,7.0,1.75,Slight Decrease
CHRD,48.292857142857144,True,True,True,False,False,1.0,False,False,0.5,False,0.3250829733914482,S&P 400,9.0,31.0,1.0,10.0,1.1111111111111112,Significant Decrease
CHRS,47.74285714285714,True,False,True,False,False,10.0,False,False,0.25,False,0.3767701612564367,S&P 600,9.0,33.0,1.0,8.0,0.8888888888888888,Stable
CHRW,64.81785714285715,True,False,True,False,True,0.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 500,7.0,22.0,1.0,11.0,1.5714285714285714,Moderate Decrease
CHS,20.2375,True,False,False,False,False,2.0,False,False,0.5555555555555556,False,0.3488320958430319,S&P 600,8.0,29.0,1.0,9.0,1.125,Slight Decrease
CHTR,55.74615384615385,True,False,True,False,True,2.0,False,False,0.0769230769230769,False,0.7937300551584248,S&P 500,4.0,21.0,1.0,13.0,3.25,Slight Decrease
CHUY,,False,False,False,False,False,6.0,False,False,0.1666666666666666,False,0.8675632284814612,S&P 600,3.0,10.0,1.0,6.0,2.0,Stable
CHX,33.221666666666664,True,True,False,False,False,6.0,False,False,0.3333333333333333,False,0.8486855577264172,S&P 400,3.0,10.0,1.0,9.0,3.0,Moderate Increase
CI,35.64652777777778,True,True,True,False,True,2.0,False,False,0.3636363636363636,False,0.7595473914748635,S&P 500,6.0,34.0,1.0,11.0,1.8333333333333333,Stable
CIEN,27.466666666666665,True,False,True,False,True,23.0,False,False,0.2222222222222222,False,0.6837389058487535,S&P 400,4.0,17.0,1.0,9.0,2.25,Moderate Increase
CINF,30.450000000000003,True,True,False,False,True,2.0,False,False,0.3333333333333333,False,0.2868359830561607,S&P 500,5.0,29.0,1.0,12.0,2.4,Moderate Increase
CIVI,57.21428571428571,True,False,True,False,False,2.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 400,10.0,35.0,1.0,9.0,0.9,Significant Decrease
CL,53.3,True,False,False,False,True,4.0,False,False,0.3636363636363636,False,0.4741393130578373,S&P 500,9.0,38.0,1.0,11.0,1.2222222222222223,Stable
CLB,35.75,False,True,False,False,True,1.0,False,False,0.2857142857142857,True,0.410116318288409,S&P 600,5.0,20.0,1.0,7.0,1.4,Moderate Decrease
CLF,28.858333333333334,True,False,False,False,False,10.0,False,False,0.3,True,0.8018185525433373,S&P 400,10.0,40.0,1.0,10.0,1.0,Significant Decrease
CLFD,38.33055555555555,True,True,False,False,True,17.0,False,False,0.25,False,0.9743147528693494,S&P 600,5.0,9.0,1.0,8.0,1.6,Significant Decrease
CLH,81.08571428571429,True,False,True,False,False,2.0,False,True,0.4545454545454545,True,0.4741393130578373,S&P 400,15.0,71.0,1.0,11.0,0.7333333333333333,Slight Decrease
CLW,60.16071428571429,True,False,True,False,True,4.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 600,3.0,17.0,1.0,9.0,3.0,Slight Decrease
CLX,94.02142857142856,True,False,False,False,True,4.0,False,False,0.5,False,0.7214636866925115,S&P 500,8.0,38.0,1.0,12.0,1.5,Slight Increase
CMA,44.676923076923075,True,False,True,False,True,4.0,False,False,0.3846153846153846,False,0.8305178252872478,S&P 500,14.0,38.0,1.0,13.0,0.9285714285714286,Significant Increase
CMC,82.21428571428571,True,False,False,False,True,1.0,False,True,0.5,False,0.3767701612564367,S&P 400,16.0,65.0,1.0,8.0,0.5,Moderate Decrease
CMCSA,86.33571428571429,True,False,False,False,True,2.0,False,False,0.2,False,1.0888999753452238,S&P 500,7.0,25.0,1.0,10.0,1.4285714285714286,Stable
CME,34.625,True,True,False,True,True,8.0,False,False,0.2608695652173913,False,0.3872123751863606,S&P 500,16.0,64.0,1.0,23.0,1.4375,Stable
CMG,44.400000000000006,True,False,False,True,True,7.0,False,True,0.3333333333333333,False,0.6837389058487535,S&P 500,6.0,27.0,1.0,9.0,1.5,Moderate Increase
CMI,55.10714285714286,True,False,False,False,True,1.0,False,False,0.4166666666666667,False,0.7214636866925115,S&P 500,10.0,29.0,1.0,12.0,1.2,Stable
CMP,30.450000000000003,True,True,False,False,True,0.0,False,False,0.2,True,0.3250829733914482,S&P 600,7.0,28.0,1.0,10.0,1.4285714285714286,Slight Decrease
CMS,37.80416666666667,True,False,True,False,True,4.0,False,False,0.3636363636363636,True,0.7595473914748635,S&P 500,13.0,28.0,1.0,11.0,0.8461538461538461,Slight Decrease
CMTL,35.449999999999996,True,False,False,False,True,0.0,False,False,,,,,9.0,19.0,,,,Moderate Increase
CNC,43.89,True,False,False,False,False,3.0,False,False,0.3,True,0.5004024235381879,S&P 500,15.0,34.0,1.0,10.0,0.6666666666666666,Slight Decrease
CNK,83.92142857142858,True,False,False,False,True,2.0,False,False,0.2727272727272727,False,0.5859526183035508,S&P 600,6.0,15.0,1.0,11.0,1.8333333333333333,Moderate Increase
CNM,20.664814814814815,True,True,True,False,False,3.0,False,False,0.25,False,0.5660857389596289,S&P 400,3.0,10.0,1.0,12.0,4.0,Slight Decrease
CNMD,88.55714285714285,True,True,False,False,True,4.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 600,7.0,17.0,1.0,9.0,1.2857142857142858,Slight Decrease
CNO,52.11071428571429,True,False,True,False,True,6.0,False,False,0.2222222222222222,False,0.5297061990576545,S&P 400,7.0,29.0,1.0,9.0,1.2857142857142858,Slight Decrease
CNP,47.31410256410257,True,True,False,False,True,0.0,False,False,0.2222222222222222,True,0.936888307539016,S&P 500,7.0,30.0,1.0,9.0,1.2857142857142858,Stable
CNSL,57.04761904761904,True,False,True,False,True,9.0,False,False,0.25,False,0.3767701612564367,S&P 600,3.0,11.0,1.0,8.0,2.6666666666666665,Moderate Decrease
CNX,33.097222222222214,True,True,True,True,True,10.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 400,9.0,28.0,1.0,7.0,0.7777777777777778,Significant Increase
